ENTIDAD_RES,FECHA_DEF,defunciones
31,2020-11-10,5
31,2020-11-11,2
31,2020-11-12,14
31,2020-11-13,4
31,2020-11-14,6
31,2020-11-15,1
31,2020-11-16,6
31,2020-11-17,4
31,2020-11-18,4
31,2020-11-19,8
31,2020-11-20,4
31,2020-11-21,4
31,2020-11-22,7
31,2020-11-23,8
31,2020-11-24,6
31,2020-11-25,5
31,2020-11-26,1
31,2020-11-27,5
31,2020-11-28,3
31,2020-11-29,2
31,2020-11-30,8
31,2020-12-01,13
31,2020-12-02,6
31,2020-12-03,8
31,2020-12-04,8
31,2020-12-05,4
31,2020-12-06,6
31,2020-12-07,10
31,2020-12-08,7
31,2020-12-09,4
31,2020-12-10,5
31,2020-12-11,4
31,2020-12-12,9
31,2020-12-13,5
31,2020-12-14,8
31,2020-12-15,5
31,2020-12-16,10
31,2020-12-17,7
31,2020-12-18,8
31,2020-12-19,3
31,2020-12-20,1
31,2020-12-21,6
31,2020-12-22,3
31,2020-12-23,1
31,2020-12-24,7
31,2020-12-25,4
31,2020-12-26,4
31,2020-12-27,7
31,2020-12-28,7
31,2020-12-29,5
31,2020-12-30,8
31,2020-12-31,5
31,2021-01-01,7
31,2021-01-02,2
31,2021-01-03,6
31,2021-01-04,6
31,2021-01-05,7
31,2021-01-06,7
31,2021-01-07,5
31,2021-01-08,5
31,2021-01-09,10
31,2021-01-10,5
31,2021-01-11,7
31,2021-01-12,5
31,2021-01-13,5
31,2021-01-14,8
31,2021-01-15,4
31,2021-01-16,3
31,2021-01-17,1
31,2021-01-18,13
31,2021-01-19,5
31,2021-01-20,10
31,2021-01-21,8
31,2021-01-22,10
31,2021-01-23,7
31,2021-01-24,6
31,2021-01-25,9
31,2021-01-26,9
31,2021-01-27,8
31,2021-01-28,9
31,2021-01-29,7
31,2021-01-30,9
31,2021-01-31,8
31,2021-02-01,8
31,2021-02-02,4
31,2021-02-03,4
31,2021-02-04,7
31,2021-02-05,8
31,2021-02-06,10
31,2021-02-07,6
31,2021-02-08,13
31,2021-02-09,11
31,2021-02-10,7
31,2021-02-11,7
31,2021-02-12,8
31,2021-02-13,5
31,2021-02-14,7
31,2021-02-15,10
31,2021-02-16,6
31,2021-02-17,7
31,2021-02-18,6
31,2021-02-19,7
31,2021-02-20,7
31,2021-02-21,7
31,2021-02-22,10
31,2021-02-23,7
31,2021-02-24,7
31,2021-02-25,7
31,2021-02-26,7
31,2021-02-27,3
31,2021-02-28,6
31,2021-03-01,2
32,2020-03-31,1
32,2020-04-04,1
32,2020-04-19,1
32,2020-04-23,1
32,2020-04-26,1
32,2020-04-27,1
32,2020-04-28,1
32,2020-04-29,1
32,2020-04-30,1
32,2020-05-01,1
32,2020-05-02,3
32,2020-05-03,3
32,2020-05-04,1
32,2020-05-05,1
32,2020-05-09,1
32,2020-05-10,1
32,2020-05-12,1
32,2020-05-13,1
32,2020-05-14,1
32,2020-05-15,2
32,2020-05-17,1
32,2020-05-19,2
32,2020-05-22,1
32,2020-05-23,1
32,2020-05-25,1
32,2020-05-26,1
32,2020-05-27,1
32,2020-05-28,1
32,2020-05-29,1
32,2020-05-30,1
32,2020-05-31,1
32,2020-06-01,1
32,2020-06-02,3
32,2020-06-03,2
32,2020-06-04,2
32,2020-06-05,2
32,2020-06-06,1
32,2020-06-07,3
32,2020-06-08,5
32,2020-06-09,2
32,2020-06-10,2
32,2020-06-11,2
32,2020-06-12,1
32,2020-06-14,4
32,2020-06-15,3
32,2020-06-16,2
32,2020-06-17,5
32,2020-06-18,6
32,2020-06-19,1
32,2020-06-20,2
32,2020-06-21,2
32,2020-06-22,1
32,2020-06-23,2
32,2020-06-24,1
32,2020-06-25,2
32,2020-06-26,3
32,2020-06-28,4
32,2020-06-29,3
32,2020-06-30,4
32,2020-07-01,3
32,2020-07-02,6
32,2020-07-03,4
32,2020-07-04,2
32,2020-07-05,1
32,2020-07-06,3
32,2020-07-07,7
32,2020-07-08,5
32,2020-07-09,3
32,2020-07-10,6
32,2020-07-11,4
32,2020-07-12,5
32,2020-07-13,1
32,2020-07-14,6
32,2020-07-15,8
32,2020-07-16,5
32,2020-07-17,3
32,2020-07-18,6
32,2020-07-19,6
32,2020-07-20,5
32,2020-07-21,7
32,2020-07-22,2
32,2020-07-23,8
32,2020-07-24,9
32,2020-07-25,8
32,2020-07-26,13
32,2020-07-27,2
32,2020-07-28,7
32,2020-07-29,8
32,2020-07-30,7
32,2020-07-31,7
32,2020-08-01,13
32,2020-08-02,6
32,2020-08-03,12
32,2020-08-04,7
32,2020-08-05,10
32,2020-08-06,15
32,2020-08-07,9
32,2020-08-08,22
32,2020-08-09,13
32,2020-08-10,10
32,2020-08-11,8
32,2020-08-12,9
32,2020-08-13,8
32,2020-08-14,5
32,2020-08-15,9
32,2020-08-16,2
32,2020-08-17,13
32,2020-08-18,7
32,2020-08-19,7
32,2020-08-20,7
32,2020-08-21,7
32,2020-08-22,13
32,2020-08-23,12
32,2020-08-24,9
32,2020-08-25,5
32,2020-08-26,9
32,2020-08-27,10
32,2020-08-28,8
32,2020-08-29,12
32,2020-08-30,6
32,2020-08-31,12
32,2020-09-01,11
32,2020-09-02,8
32,2020-09-03,6
32,2020-09-04,11
32,2020-09-05,6
32,2020-09-06,10
32,2020-09-07,13
32,2020-09-08,8
32,2020-09-09,13
32,2020-09-10,5
32,2020-09-11,5
32,2020-09-12,6
32,2020-09-13,5
32,2020-09-14,4
32,2020-09-15,8
32,2020-09-16,7
32,2020-09-17,4
32,2020-09-18,5
32,2020-09-19,7
32,2020-09-20,7
32,2020-09-21,6
32,2020-09-22,8
32,2020-09-23,8
32,2020-09-24,6
32,2020-09-25,1
32,2020-09-26,8
32,2020-09-27,6
32,2020-09-28,10
32,2020-09-29,9
32,2020-09-30,9
32,2020-10-01,3
32,2020-10-02,4
32,2020-10-03,9
32,2020-10-04,7
32,2020-10-05,8
32,2020-10-06,6
32,2020-10-07,5
32,2020-10-08,1
32,2020-10-09,10
32,2020-10-10,8
32,2020-10-11,5
32,2020-10-12,6
32,2020-10-13,7
32,2020-10-14,9
32,2020-10-15,4
32,2020-10-16,10
32,2020-10-17,7
32,2020-10-18,7
32,2020-10-19,11
32,2020-10-20,4
32,2020-10-21,12
32,2020-10-22,9
32,2020-10-23,5
32,2020-10-24,13
32,2020-10-25,9
32,2020-10-26,12
32,2020-10-27,18
32,2020-10-28,8
32,2020-10-29,17
32,2020-10-30,11
32,2020-10-31,16
32,2020-11-01,13
32,2020-11-02,18
32,2020-11-03,19
32,2020-11-04,9
32,2020-11-05,16
32,2020-11-06,18
32,2020-11-07,14
32,2020-11-08,19
32,2020-11-09,11
32,2020-11-10,18
32,2020-11-11,19
32,2020-11-12,19
32,2020-11-13,16
32,2020-11-14,15
32,2020-11-15,14
32,2020-11-16,11
32,2020-11-17,14
32,2020-11-18,11
32,2020-11-19,10
32,2020-11-20,16
32,2020-11-21,15
32,2020-11-22,16
32,2020-11-23,23
32,2020-11-24,20
32,2020-11-25,15
32,2020-11-26,21
32,2020-11-27,10
32,2020-11-28,19
32,2020-11-29,22
32,2020-11-30,17
32,2020-12-01,19
32,2020-12-02,18
32,2020-12-03,25
32,2020-12-04,14
32,2020-12-05,19
32,2020-12-06,6
32,2020-12-07,19
32,2020-12-08,13
32,2020-12-09,14
32,2020-12-10,15
32,2020-12-11,9
32,2020-12-12,15
32,2020-12-13,9
32,2020-12-14,8
32,2020-12-15,12
32,2020-12-16,12
32,2020-12-17,13
32,2020-12-18,13
32,2020-12-19,11
32,2020-12-20,6
32,2020-12-21,17
32,2020-12-22,11
32,2020-12-23,9
32,2020-12-24,13
32,2020-12-25,13
32,2020-12-26,5
32,2020-12-27,10
32,2020-12-28,14
32,2020-12-29,9
32,2020-12-30,11
32,2020-12-31,7
32,2021-01-01,11
32,2021-01-02,9
32,2021-01-03,10
32,2021-01-04,14
32,2021-01-05,10
32,2021-01-06,12
32,2021-01-07,12
32,2021-01-08,12
32,2021-01-09,15
32,2021-01-10,9
32,2021-01-11,13
32,2021-01-12,7
32,2021-01-13,11
32,2021-01-14,10
32,2021-01-15,14
32,2021-01-16,8
32,2021-01-17,12
32,2021-01-18,17
32,2021-01-19,10
32,2021-01-20,5
32,2021-01-21,8
32,2021-01-22,10
32,2021-01-23,10
32,2021-01-24,17
32,2021-01-25,13
32,2021-01-26,9
32,2021-01-27,13
32,2021-01-28,11
32,2021-01-29,7
32,2021-01-30,7
32,2021-01-31,8
32,2021-02-01,10
32,2021-02-02,21
32,2021-02-03,18
32,2021-02-04,11
32,2021-02-05,8
32,2021-02-06,11
32,2021-02-07,11
32,2021-02-08,17
32,2021-02-09,6
32,2021-02-10,10
32,2021-02-11,11
32,2021-02-12,7
32,2021-02-13,3
32,2021-02-14,9
32,2021-02-15,9
32,2021-02-16,7
32,2021-02-17,4
32,2021-02-18,8
32,2021-02-19,8
32,2021-02-20,6
32,2021-02-21,8
32,2021-02-22,9
32,2021-02-23,7
32,2021-02-24,7
32,2021-02-25,6
32,2021-02-26,4
32,2021-02-27,3
32,2021-02-28,2
32,2021-03-01,1
