ENTIDAD_RES,FECHA_INGRESO,confirmados
12,2021-03-01,51
13,2020-02-27,1
13,2020-03-15,1
13,2020-03-17,2
13,2020-03-20,3
13,2020-03-21,3
13,2020-03-23,1
13,2020-03-24,1
13,2020-03-25,5
13,2020-03-26,4
13,2020-03-27,4
13,2020-03-29,2
13,2020-03-30,7
13,2020-03-31,7
13,2020-04-01,5
13,2020-04-02,1
13,2020-04-03,3
13,2020-04-04,2
13,2020-04-05,2
13,2020-04-06,3
13,2020-04-07,3
13,2020-04-08,1
13,2020-04-10,7
13,2020-04-11,3
13,2020-04-12,5
13,2020-04-13,8
13,2020-04-14,9
13,2020-04-15,5
13,2020-04-16,5
13,2020-04-17,10
13,2020-04-18,6
13,2020-04-19,14
13,2020-04-20,19
13,2020-04-21,12
13,2020-04-22,15
13,2020-04-23,19
13,2020-04-24,20
13,2020-04-25,23
13,2020-04-26,19
13,2020-04-27,26
13,2020-04-28,27
13,2020-04-29,29
13,2020-04-30,31
13,2020-05-01,26
13,2020-05-02,22
13,2020-05-03,27
13,2020-05-04,37
13,2020-05-05,30
13,2020-05-06,41
13,2020-05-07,38
13,2020-05-08,37
13,2020-05-09,26
13,2020-05-10,25
13,2020-05-11,51
13,2020-05-12,57
13,2020-05-13,46
13,2020-05-14,67
13,2020-05-15,81
13,2020-05-16,54
13,2020-05-17,27
13,2020-05-18,80
13,2020-05-19,70
13,2020-05-20,78
13,2020-05-21,96
13,2020-05-22,81
13,2020-05-23,52
13,2020-05-24,40
13,2020-05-25,89
13,2020-05-26,71
13,2020-05-27,81
13,2020-05-28,93
13,2020-05-29,73
13,2020-05-30,47
13,2020-05-31,40
13,2020-06-01,95
13,2020-06-02,80
13,2020-06-03,66
13,2020-06-04,67
13,2020-06-05,66
13,2020-06-06,54
13,2020-06-07,29
13,2020-06-08,88
13,2020-06-09,110
13,2020-06-10,78
13,2020-06-11,73
13,2020-06-12,98
13,2020-06-13,46
13,2020-06-14,44
13,2020-06-15,81
13,2020-06-16,72
13,2020-06-17,71
13,2020-06-18,77
13,2020-06-19,87
13,2020-06-20,55
13,2020-06-21,28
13,2020-06-22,75
13,2020-06-23,81
13,2020-06-24,87
13,2020-06-25,85
13,2020-06-26,90
13,2020-06-27,44
13,2020-06-28,40
13,2020-06-29,95
13,2020-06-30,83
13,2020-07-01,109
13,2020-07-02,91
13,2020-07-03,76
13,2020-07-04,40
13,2020-07-05,32
13,2020-07-06,102
13,2020-07-07,87
13,2020-07-08,86
13,2020-07-09,77
13,2020-07-10,90
13,2020-07-11,49
13,2020-07-12,49
13,2020-07-13,121
13,2020-07-14,109
13,2020-07-15,109
13,2020-07-16,117
13,2020-07-17,107
13,2020-07-18,74
13,2020-07-19,57
13,2020-07-20,180
13,2020-07-21,148
13,2020-07-22,131
13,2020-07-23,133
13,2020-07-24,131
13,2020-07-25,76
13,2020-07-26,73
13,2020-07-27,135
13,2020-07-28,134
13,2020-07-29,121
13,2020-07-30,134
13,2020-07-31,132
13,2020-08-01,77
13,2020-08-02,80
13,2020-08-03,150
13,2020-08-04,137
13,2020-08-05,163
13,2020-08-06,135
13,2020-08-07,142
13,2020-08-08,102
13,2020-08-09,70
13,2020-08-10,126
13,2020-08-11,138
13,2020-08-12,134
13,2020-08-13,151
13,2020-08-14,128
13,2020-08-15,80
13,2020-08-16,72
13,2020-08-17,112
13,2020-08-18,104
13,2020-08-19,120
13,2020-08-20,140
13,2020-08-21,128
13,2020-08-22,72
13,2020-08-23,72
13,2020-08-24,161
13,2020-08-25,141
13,2020-08-26,120
13,2020-08-27,110
13,2020-08-28,101
13,2020-08-29,70
13,2020-08-30,62
13,2020-08-31,118
13,2020-09-01,102
13,2020-09-02,117
13,2020-09-03,90
13,2020-09-04,91
13,2020-09-05,45
13,2020-09-06,46
13,2020-09-07,105
13,2020-09-08,77
13,2020-09-09,113
13,2020-09-10,79
13,2020-09-11,102
13,2020-09-12,46
13,2020-09-13,50
13,2020-09-14,109
13,2020-09-15,74
13,2020-09-16,60
13,2020-09-17,91
13,2020-09-18,92
13,2020-09-19,43
13,2020-09-20,36
13,2020-09-21,122
13,2020-09-22,111
13,2020-09-23,84
13,2020-09-24,82
13,2020-09-25,83
13,2020-09-26,51
13,2020-09-27,25
13,2020-09-28,91
13,2020-09-29,85
13,2020-09-30,81
13,2020-10-01,74
13,2020-10-02,77
13,2020-10-03,50
13,2020-10-04,48
13,2020-10-05,82
13,2020-10-06,88
13,2020-10-07,104
13,2020-10-08,80
13,2020-10-09,68
13,2020-10-10,39
13,2020-10-11,47
13,2020-10-12,101
13,2020-10-13,87
13,2020-10-14,105
13,2020-10-15,118
13,2020-10-16,97
13,2020-10-17,55
13,2020-10-18,67
13,2020-10-19,132
13,2020-10-20,115
13,2020-10-21,118
13,2020-10-22,103
13,2020-10-23,109
13,2020-10-24,78
13,2020-10-25,64
13,2020-10-26,147
13,2020-10-27,108
13,2020-10-28,121
13,2020-10-29,136
13,2020-10-30,106
13,2020-10-31,51
13,2020-11-01,58
13,2020-11-02,99
13,2020-11-03,132
13,2020-11-04,118
13,2020-11-05,135
13,2020-11-06,90
13,2020-11-07,60
13,2020-11-08,77
13,2020-11-09,149
13,2020-11-10,154
13,2020-11-11,123
13,2020-11-12,127
13,2020-11-13,119
13,2020-11-14,65
13,2020-11-15,74
13,2020-11-16,99
13,2020-11-17,167
13,2020-11-18,129
13,2020-11-19,124
13,2020-11-20,134
13,2020-11-21,61
13,2020-11-22,83
13,2020-11-23,188
13,2020-11-24,154
13,2020-11-25,181
13,2020-11-26,186
13,2020-11-27,158
13,2020-11-28,67
13,2020-11-29,65
13,2020-11-30,178
13,2020-12-01,153
13,2020-12-02,181
13,2020-12-03,204
13,2020-12-04,172
13,2020-12-05,87
13,2020-12-06,109
13,2020-12-07,195
13,2020-12-08,212
13,2020-12-09,192
13,2020-12-10,223
13,2020-12-11,178
13,2020-12-12,121
13,2020-12-13,99
13,2020-12-14,236
13,2020-12-15,249
13,2020-12-16,197
13,2020-12-17,208
13,2020-12-18,208
13,2020-12-19,97
13,2020-12-20,110
13,2020-12-21,217
13,2020-12-22,212
13,2020-12-23,170
13,2020-12-24,153
13,2020-12-25,84
13,2020-12-26,92
13,2020-12-27,115
13,2020-12-28,223
13,2020-12-29,230
13,2020-12-30,247
13,2020-12-31,172
13,2021-01-01,105
13,2021-01-02,124
13,2021-01-03,157
13,2021-01-04,323
13,2021-01-05,324
13,2021-01-06,288
13,2021-01-07,416
13,2021-01-08,306
13,2021-01-09,183
13,2021-01-10,151
13,2021-01-11,323
13,2021-01-12,297
13,2021-01-13,342
13,2021-01-14,322
13,2021-01-15,251
13,2021-01-16,148
13,2021-01-17,116
13,2021-01-18,254
13,2021-01-19,265
13,2021-01-20,266
13,2021-01-21,254
13,2021-01-22,260
13,2021-01-23,120
13,2021-01-24,160
13,2021-01-25,307
13,2021-01-26,219
13,2021-01-27,284
13,2021-01-28,182
13,2021-01-29,206
13,2021-01-30,109
13,2021-01-31,107
13,2021-02-01,71
13,2021-02-02,168
13,2021-02-03,150
13,2021-02-04,133
13,2021-02-05,123
13,2021-02-06,67
13,2021-02-07,66
13,2021-02-08,144
13,2021-02-09,137
13,2021-02-10,103
13,2021-02-11,120
13,2021-02-12,77
13,2021-02-13,57
13,2021-02-14,45
13,2021-02-15,102
13,2021-02-16,85
13,2021-02-17,113
13,2021-02-18,95
13,2021-02-19,81
13,2021-02-20,47
13,2021-02-21,43
13,2021-02-22,99
13,2021-02-23,101
13,2021-02-24,96
13,2021-02-25,89
13,2021-02-26,63
13,2021-02-27,43
13,2021-02-28,42
13,2021-03-01,61
14,2020-02-24,1
14,2020-03-11,1
14,2020-03-12,3
14,2020-03-13,3
14,2020-03-14,5
14,2020-03-15,2
14,2020-03-16,12
14,2020-03-17,6
14,2020-03-18,17
14,2020-03-19,11
14,2020-03-20,5
14,2020-03-21,1
14,2020-03-22,3
14,2020-03-23,8
14,2020-03-24,7
14,2020-03-25,7
14,2020-03-26,6
14,2020-03-27,7
14,2020-03-28,2
14,2020-03-29,2
14,2020-03-30,7
14,2020-03-31,7
14,2020-04-01,3
14,2020-04-02,8
14,2020-04-03,10
14,2020-04-04,2
14,2020-04-05,2
14,2020-04-06,4
14,2020-04-07,6
14,2020-04-08,9
14,2020-04-09,5
14,2020-04-10,8
14,2020-04-11,5
14,2020-04-12,5
14,2020-04-13,10
14,2020-04-14,4
14,2020-04-15,11
14,2020-04-16,10
14,2020-04-17,14
14,2020-04-18,7
14,2020-04-19,3
14,2020-04-20,10
14,2020-04-21,17
14,2020-04-22,25
14,2020-04-23,20
14,2020-04-24,32
14,2020-04-25,9
14,2020-04-26,9
14,2020-04-27,22
14,2020-04-28,14
14,2020-04-29,22
14,2020-04-30,26
14,2020-05-01,15
14,2020-05-02,29
14,2020-05-03,16
14,2020-05-04,31
14,2020-05-05,21
14,2020-05-06,25
14,2020-05-07,51
14,2020-05-08,25
14,2020-05-09,28
14,2020-05-10,22
14,2020-05-11,50
14,2020-05-12,40
14,2020-05-13,30
14,2020-05-14,57
14,2020-05-15,66
14,2020-05-16,19
14,2020-05-17,32
14,2020-05-18,57
14,2020-05-19,76
14,2020-05-20,64
14,2020-05-21,64
14,2020-05-22,74
14,2020-05-23,43
14,2020-05-24,38
14,2020-05-25,95
14,2020-05-26,129
14,2020-05-27,143
14,2020-05-28,128
14,2020-05-29,169
14,2020-05-30,129
14,2020-05-31,86
14,2020-06-01,233
14,2020-06-02,193
14,2020-06-03,211
14,2020-06-04,180
14,2020-06-05,222
14,2020-06-06,104
14,2020-06-07,71
14,2020-06-08,268
14,2020-06-09,252
14,2020-06-10,252
14,2020-06-11,236
14,2020-06-12,188
14,2020-06-13,122
14,2020-06-14,89
14,2020-06-15,231
14,2020-06-16,224
14,2020-06-17,222
14,2020-06-18,239
14,2020-06-19,203
14,2020-06-20,142
14,2020-06-21,103
14,2020-06-22,233
14,2020-06-23,246
14,2020-06-24,213
14,2020-06-25,190
14,2020-06-26,233
14,2020-06-27,141
14,2020-06-28,111
14,2020-06-29,202
14,2020-06-30,245
14,2020-07-01,214
14,2020-07-02,217
14,2020-07-03,223
14,2020-07-04,146
14,2020-07-05,100
14,2020-07-06,257
14,2020-07-07,256
14,2020-07-08,227
14,2020-07-09,222
14,2020-07-10,255
14,2020-07-11,147
14,2020-07-12,125
14,2020-07-13,303
14,2020-07-14,314
14,2020-07-15,283
14,2020-07-16,266
14,2020-07-17,269
14,2020-07-18,176
14,2020-07-19,115
14,2020-07-20,338
14,2020-07-21,314
14,2020-07-22,286
14,2020-07-23,231
14,2020-07-24,220
14,2020-07-25,128
14,2020-07-26,130
14,2020-07-27,320
14,2020-07-28,246
14,2020-07-29,251
14,2020-07-30,225
14,2020-07-31,199
14,2020-08-01,135
14,2020-08-02,106
14,2020-08-03,269
14,2020-08-04,245
14,2020-08-05,273
14,2020-08-06,251
14,2020-08-07,248
14,2020-08-08,127
14,2020-08-09,116
14,2020-08-10,263
14,2020-08-11,244
14,2020-08-12,240
14,2020-08-13,238
14,2020-08-14,212
14,2020-08-15,116
14,2020-08-16,113
14,2020-08-17,309
14,2020-08-18,260
14,2020-08-19,225
14,2020-08-20,230
14,2020-08-21,211
14,2020-08-22,114
14,2020-08-23,103
14,2020-08-24,279
14,2020-08-25,255
14,2020-08-26,280
14,2020-08-27,243
14,2020-08-28,253
14,2020-08-29,88
14,2020-08-30,115
14,2020-08-31,319
14,2020-09-01,252
14,2020-09-02,273
14,2020-09-03,279
14,2020-09-04,228
14,2020-09-05,99
14,2020-09-06,95
14,2020-09-07,339
14,2020-09-08,303
14,2020-09-09,273
14,2020-09-10,243
14,2020-09-11,220
14,2020-09-12,92
14,2020-09-13,107
14,2020-09-14,345
14,2020-09-15,186
14,2020-09-16,111
14,2020-09-17,327
14,2020-09-18,264
14,2020-09-19,113
14,2020-09-20,94
14,2020-09-21,344
14,2020-09-22,338
14,2020-09-23,302
14,2020-09-24,299
14,2020-09-25,297
14,2020-09-26,95
14,2020-09-27,89
14,2020-09-28,302
14,2020-09-29,359
14,2020-09-30,303
14,2020-10-01,256
14,2020-10-02,236
14,2020-10-03,112
14,2020-10-04,79
14,2020-10-05,269
14,2020-10-06,272
14,2020-10-07,291
14,2020-10-08,235
14,2020-10-09,237
14,2020-10-10,92
14,2020-10-11,114
14,2020-10-12,323
14,2020-10-13,294
14,2020-10-14,318
14,2020-10-15,276
14,2020-10-16,263
14,2020-10-17,141
14,2020-10-18,121
14,2020-10-19,412
14,2020-10-20,348
14,2020-10-21,314
14,2020-10-22,284
14,2020-10-23,233
14,2020-10-24,121
14,2020-10-25,93
14,2020-10-26,360
14,2020-10-27,293
14,2020-10-28,311
14,2020-10-29,265
14,2020-10-30,245
14,2020-10-31,151
14,2020-11-01,91
14,2020-11-02,286
14,2020-11-03,329
14,2020-11-04,288
14,2020-11-05,273
14,2020-11-06,255
14,2020-11-07,92
14,2020-11-08,89
14,2020-11-09,317
14,2020-11-10,298
14,2020-11-11,309
14,2020-11-12,291
14,2020-11-13,294
14,2020-11-14,131
14,2020-11-15,108
14,2020-11-16,170
14,2020-11-17,356
14,2020-11-18,376
14,2020-11-19,343
14,2020-11-20,288
14,2020-11-21,148
14,2020-11-22,126
14,2020-11-23,433
14,2020-11-24,359
14,2020-11-25,417
14,2020-11-26,379
14,2020-11-27,341
14,2020-11-28,187
14,2020-11-29,112
14,2020-11-30,404
14,2020-12-01,401
14,2020-12-02,432
14,2020-12-03,382
14,2020-12-04,328
14,2020-12-05,149
14,2020-12-06,133
14,2020-12-07,381
14,2020-12-08,356
14,2020-12-09,382
14,2020-12-10,337
14,2020-12-11,363
14,2020-12-12,232
14,2020-12-13,142
14,2020-12-14,437
14,2020-12-15,368
14,2020-12-16,425
14,2020-12-17,404
14,2020-12-18,328
14,2020-12-19,152
14,2020-12-20,183
14,2020-12-21,477
14,2020-12-22,404
14,2020-12-23,342
14,2020-12-24,339
14,2020-12-25,159
14,2020-12-26,226
14,2020-12-27,246
14,2020-12-28,557
14,2020-12-29,543
14,2020-12-30,516
14,2020-12-31,380
14,2021-01-01,190
14,2021-01-02,303
14,2021-01-03,275
14,2021-01-04,684
14,2021-01-05,729
14,2021-01-06,816
14,2021-01-07,713
14,2021-01-08,831
14,2021-01-09,392
14,2021-01-10,314
14,2021-01-11,1022
14,2021-01-12,827
14,2021-01-13,764
14,2021-01-14,748
14,2021-01-15,733
14,2021-01-16,313
14,2021-01-17,304
14,2021-01-18,806
14,2021-01-19,747
14,2021-01-20,765
14,2021-01-21,673
14,2021-01-22,640
14,2021-01-23,277
14,2021-01-24,296
14,2021-01-25,749
14,2021-01-26,673
14,2021-01-27,664
14,2021-01-28,577
14,2021-01-29,521
14,2021-01-30,187
14,2021-01-31,162
14,2021-02-01,189
14,2021-02-02,490
14,2021-02-03,449
14,2021-02-04,342
14,2021-02-05,322
14,2021-02-06,125
14,2021-02-07,110
14,2021-02-08,348
14,2021-02-09,324
14,2021-02-10,313
14,2021-02-11,302
14,2021-02-12,274
14,2021-02-13,69
14,2021-02-14,78
14,2021-02-15,335
14,2021-02-16,237
14,2021-02-17,279
14,2021-02-18,268
14,2021-02-19,188
14,2021-02-20,69
14,2021-02-21,68
14,2021-02-22,266
14,2021-02-23,246
14,2021-02-24,235
14,2021-02-25,202
14,2021-02-26,159
14,2021-02-27,41
14,2021-02-28,47
14,2021-03-01,108
15,2020-02-28,1
15,2020-02-29,1
15,2020-03-02,1
15,2020-03-03,1
15,2020-03-04,1
15,2020-03-05,1
15,2020-03-08,2
15,2020-03-09,1
15,2020-03-10,3
15,2020-03-11,3
15,2020-03-12,3
15,2020-03-13,11
15,2020-03-14,4
15,2020-03-15,10
15,2020-03-16,7
15,2020-03-17,7
15,2020-03-18,6
15,2020-03-19,25
15,2020-03-20,25
15,2020-03-21,9
15,2020-03-22,13
15,2020-03-23,24
15,2020-03-24,45
15,2020-03-25,35
15,2020-03-26,43
15,2020-03-27,53
15,2020-03-28,35
15,2020-03-29,24
15,2020-03-30,57
15,2020-03-31,38
15,2020-04-01,61
15,2020-04-02,56
15,2020-04-03,62
15,2020-04-04,36
15,2020-04-05,49
15,2020-04-06,102
15,2020-04-07,85
15,2020-04-08,99
15,2020-04-09,73
15,2020-04-10,99
15,2020-04-11,82
15,2020-04-12,87
15,2020-04-13,174
15,2020-04-14,173
15,2020-04-15,206
15,2020-04-16,201
15,2020-04-17,167
15,2020-04-18,170
15,2020-04-19,162
15,2020-04-20,276
15,2020-04-21,292
15,2020-04-22,267
15,2020-04-23,287
15,2020-04-24,342
15,2020-04-25,226
15,2020-04-26,229
15,2020-04-27,393
15,2020-04-28,378
15,2020-04-29,342
15,2020-04-30,320
15,2020-05-01,296
15,2020-05-02,249
15,2020-05-03,265
15,2020-05-04,516
15,2020-05-05,377
15,2020-05-06,370
15,2020-05-07,469
15,2020-05-08,458
15,2020-05-09,279
15,2020-05-10,276
15,2020-05-11,622
15,2020-05-12,580
15,2020-05-13,594
15,2020-05-14,561
15,2020-05-15,642
15,2020-05-16,386
15,2020-05-17,339
15,2020-05-18,724
15,2020-05-19,607
15,2020-05-20,683
15,2020-05-21,702
15,2020-05-22,734
15,2020-05-23,342
15,2020-05-24,380
15,2020-05-25,833
15,2020-05-26,712
15,2020-05-27,778
15,2020-05-28,714
15,2020-05-29,726
15,2020-05-30,413
15,2020-05-31,355
15,2020-06-01,874
15,2020-06-02,828
15,2020-06-03,959
15,2020-06-04,827
15,2020-06-05,842
15,2020-06-06,429
15,2020-06-07,439
15,2020-06-08,1079
15,2020-06-09,919
15,2020-06-10,924
15,2020-06-11,770
15,2020-06-12,763
15,2020-06-13,393
15,2020-06-14,395
15,2020-06-15,900
15,2020-06-16,883
15,2020-06-17,801
15,2020-06-18,776
15,2020-06-19,770
15,2020-06-20,395
15,2020-06-21,276
15,2020-06-22,779
15,2020-06-23,680
15,2020-06-24,720
15,2020-06-25,614
15,2020-06-26,726
15,2020-06-27,307
15,2020-06-28,290
15,2020-06-29,859
15,2020-06-30,641
15,2020-07-01,855
15,2020-07-02,697
15,2020-07-03,704
15,2020-07-04,347
15,2020-07-05,275
15,2020-07-06,754
15,2020-07-07,673
15,2020-07-08,689
15,2020-07-09,527
15,2020-07-10,718
15,2020-07-11,284
15,2020-07-12,248
15,2020-07-13,751
15,2020-07-14,647
15,2020-07-15,779
15,2020-07-16,659
15,2020-07-17,678
15,2020-07-18,311
15,2020-07-19,298
15,2020-07-20,853
15,2020-07-21,835
15,2020-07-22,787
15,2020-07-23,621
15,2020-07-24,658
15,2020-07-25,294
15,2020-07-26,212
15,2020-07-27,740
15,2020-07-28,646
15,2020-07-29,695
15,2020-07-30,641
15,2020-07-31,612
15,2020-08-01,313
15,2020-08-02,235
15,2020-08-03,734
15,2020-08-04,693
15,2020-08-05,707
15,2020-08-06,591
15,2020-08-07,620
15,2020-08-08,266
15,2020-08-09,211
15,2020-08-10,726
15,2020-08-11,604
15,2020-08-12,616
15,2020-08-13,615
15,2020-08-14,556
15,2020-08-15,280
15,2020-08-16,175
15,2020-08-17,679
15,2020-08-18,623
15,2020-08-19,503
15,2020-08-20,534
15,2020-08-21,610
15,2020-08-22,235
15,2020-08-23,215
15,2020-08-24,611
15,2020-08-25,642
15,2020-08-26,548
15,2020-08-27,612
15,2020-08-28,569
15,2020-08-29,227
15,2020-08-30,160
15,2020-08-31,694
15,2020-09-01,609
15,2020-09-02,677
15,2020-09-03,573
15,2020-09-04,585
15,2020-09-05,254
15,2020-09-06,176
15,2020-09-07,677
15,2020-09-08,666
15,2020-09-09,558
15,2020-09-10,644
15,2020-09-11,576
15,2020-09-12,246
15,2020-09-13,193
15,2020-09-14,665
15,2020-09-15,417
15,2020-09-16,179
15,2020-09-17,675
15,2020-09-18,635
15,2020-09-19,223
15,2020-09-20,216
15,2020-09-21,647
15,2020-09-22,550
15,2020-09-23,604
15,2020-09-24,507
15,2020-09-25,592
15,2020-09-26,216
15,2020-09-27,162
15,2020-09-28,561
15,2020-09-29,537
15,2020-09-30,523
15,2020-10-01,512
15,2020-10-02,433
15,2020-10-03,186
15,2020-10-04,141
15,2020-10-05,399
15,2020-10-06,399
15,2020-10-07,423
15,2020-10-08,367
15,2020-10-09,367
15,2020-10-10,210
15,2020-10-11,140
15,2020-10-12,443
15,2020-10-13,480
15,2020-10-14,405
15,2020-10-15,450
15,2020-10-16,430
15,2020-10-17,210
15,2020-10-18,172
15,2020-10-19,490
15,2020-10-20,548
15,2020-10-21,420
15,2020-10-22,475
15,2020-10-23,513
15,2020-10-24,184
15,2020-10-25,185
15,2020-10-26,507
15,2020-10-27,569
15,2020-10-28,502
15,2020-10-29,540
15,2020-10-30,494
15,2020-10-31,195
15,2020-11-01,173
15,2020-11-02,329
15,2020-11-03,600
15,2020-11-04,501
15,2020-11-05,466
15,2020-11-06,452
15,2020-11-07,239
15,2020-11-08,210
15,2020-11-09,583
15,2020-11-10,615
15,2020-11-11,656
15,2020-11-12,590
15,2020-11-13,530
15,2020-11-14,292
15,2020-11-15,214
15,2020-11-16,231
15,2020-11-17,732
15,2020-11-18,701
15,2020-11-19,637
15,2020-11-20,636
15,2020-11-21,309
15,2020-11-22,238
15,2020-11-23,824
15,2020-11-24,860
15,2020-11-25,829
15,2020-11-26,804
15,2020-11-27,849
15,2020-11-28,427
15,2020-11-29,266
15,2020-11-30,953
15,2020-12-01,1044
15,2020-12-02,1068
15,2020-12-03,1173
15,2020-12-04,1221
15,2020-12-05,601
15,2020-12-06,348
15,2020-12-07,1485
15,2020-12-08,1584
15,2020-12-09,1350
15,2020-12-10,1334
15,2020-12-11,1417
15,2020-12-12,789
15,2020-12-13,373
15,2020-12-14,1604
15,2020-12-15,1639
15,2020-12-16,1622
15,2020-12-17,1547
15,2020-12-18,1479
15,2020-12-19,676
15,2020-12-20,403
15,2020-12-21,1613
15,2020-12-22,1631
15,2020-12-23,1425
15,2020-12-24,1257
15,2020-12-25,393
15,2020-12-26,549
15,2020-12-27,467
15,2020-12-28,1644
15,2020-12-29,1713
15,2020-12-30,1564
15,2020-12-31,1288
15,2021-01-01,457
15,2021-01-02,565
15,2021-01-03,483
15,2021-01-04,1666
15,2021-01-05,1917
15,2021-01-06,1917
15,2021-01-07,2046
15,2021-01-08,1832
15,2021-01-09,745
15,2021-01-10,522
15,2021-01-11,2101
15,2021-01-12,2008
15,2021-01-13,1809
15,2021-01-14,1931
15,2021-01-15,1734
15,2021-01-16,808
15,2021-01-17,556
15,2021-01-18,1935
15,2021-01-19,1905
15,2021-01-20,1831
15,2021-01-21,1877
15,2021-01-22,1746
15,2021-01-23,758
15,2021-01-24,434
15,2021-01-25,1836
15,2021-01-26,1696
15,2021-01-27,1535
15,2021-01-28,1472
15,2021-01-29,1327
15,2021-01-30,615
15,2021-01-31,422
15,2021-02-01,358
15,2021-02-02,1459
15,2021-02-03,1254
15,2021-02-04,1169
15,2021-02-05,1021
15,2021-02-06,452
15,2021-02-07,278
15,2021-02-08,1222
15,2021-02-09,1008
15,2021-02-10,986
15,2021-02-11,942
15,2021-02-12,817
15,2021-02-13,405
15,2021-02-14,204
15,2021-02-15,856
15,2021-02-16,958
15,2021-02-17,799
15,2021-02-18,864
15,2021-02-19,721
15,2021-02-20,344
15,2021-02-21,220
15,2021-02-22,937
15,2021-02-23,703
15,2021-02-24,659
15,2021-02-25,607
15,2021-02-26,564
15,2021-02-27,237
15,2021-02-28,149
15,2021-03-01,494
15,2021-03-02,4
16,2020-03-18,1
16,2020-03-19,1
16,2020-03-20,2
16,2020-03-21,5
16,2020-03-23,3
16,2020-03-24,3
16,2020-03-25,2
16,2020-03-26,3
16,2020-03-27,1
16,2020-03-28,1
16,2020-03-29,3
16,2020-03-31,4
16,2020-04-01,5
16,2020-04-02,1
16,2020-04-03,6
16,2020-04-04,2
16,2020-04-05,2
16,2020-04-06,6
16,2020-04-07,6
16,2020-04-08,4
16,2020-04-09,9
16,2020-04-10,3
16,2020-04-11,2
16,2020-04-12,4
16,2020-04-13,13
16,2020-04-14,16
16,2020-04-15,9
16,2020-04-16,8
16,2020-04-17,16
16,2020-04-18,7
16,2020-04-19,9
16,2020-04-20,28
16,2020-04-21,13
16,2020-04-22,13
16,2020-04-23,19
16,2020-04-24,24
16,2020-04-25,27
16,2020-04-26,20
16,2020-04-27,32
16,2020-04-28,30
16,2020-04-29,23
16,2020-04-30,26
16,2020-05-01,24
16,2020-05-02,16
16,2020-05-03,27
16,2020-05-04,43
16,2020-05-05,21
16,2020-05-06,35
16,2020-05-07,29
16,2020-05-08,44
16,2020-05-09,45
16,2020-05-10,25
16,2020-05-11,69
16,2020-05-12,58
16,2020-05-13,101
16,2020-05-14,77
16,2020-05-15,103
16,2020-05-16,43
16,2020-05-17,27
16,2020-05-18,67
16,2020-05-19,66
16,2020-05-20,101
16,2020-05-21,79
16,2020-05-22,95
16,2020-05-23,21
16,2020-05-24,35
16,2020-05-25,119
16,2020-05-26,102
16,2020-05-27,90
16,2020-05-28,113
16,2020-05-29,128
16,2020-05-30,47
16,2020-05-31,46
16,2020-06-01,168
16,2020-06-02,126
16,2020-06-03,147
16,2020-06-04,147
16,2020-06-05,131
16,2020-06-06,73
16,2020-06-07,41
16,2020-06-08,190
16,2020-06-09,197
16,2020-06-10,154
16,2020-06-11,172
16,2020-06-12,199
16,2020-06-13,79
16,2020-06-14,49
16,2020-06-15,203
16,2020-06-16,197
16,2020-06-17,200
16,2020-06-18,164
16,2020-06-19,243
16,2020-06-20,123
16,2020-06-21,50
16,2020-06-22,219
16,2020-06-23,196
16,2020-06-24,170
16,2020-06-25,155
16,2020-06-26,104
16,2020-06-27,71
16,2020-06-28,31
16,2020-06-29,173
16,2020-06-30,169
16,2020-07-01,117
16,2020-07-02,120
16,2020-07-03,127
16,2020-07-04,43
16,2020-07-05,33
16,2020-07-06,141
16,2020-07-07,134
16,2020-07-08,123
16,2020-07-09,117
16,2020-07-10,117
16,2020-07-11,74
16,2020-07-12,46
16,2020-07-13,148
16,2020-07-14,145
16,2020-07-15,138
16,2020-07-16,128
16,2020-07-17,161
16,2020-07-18,89
16,2020-07-19,50
16,2020-07-20,191
16,2020-07-21,175
16,2020-07-22,168
16,2020-07-23,202
16,2020-07-24,182
16,2020-07-25,82
16,2020-07-26,67
16,2020-07-27,214
16,2020-07-28,239
16,2020-07-29,211
16,2020-07-30,184
16,2020-07-31,183
16,2020-08-01,85
16,2020-08-02,53
16,2020-08-03,202
16,2020-08-04,191
16,2020-08-05,197
16,2020-08-06,203
16,2020-08-07,211
16,2020-08-08,96
16,2020-08-09,71
16,2020-08-10,261
16,2020-08-11,266
16,2020-08-12,217
16,2020-08-13,168
16,2020-08-14,216
16,2020-08-15,92
16,2020-08-16,68
16,2020-08-17,288
16,2020-08-18,248
16,2020-08-19,230
16,2020-08-20,247
16,2020-08-21,213
16,2020-08-22,85
16,2020-08-23,71
16,2020-08-24,297
16,2020-08-25,243
16,2020-08-26,237
16,2020-08-27,221
16,2020-08-28,234
16,2020-08-29,91
16,2020-08-30,83
16,2020-08-31,303
16,2020-09-01,308
16,2020-09-02,248
16,2020-09-03,267
16,2020-09-04,215
16,2020-09-05,106
16,2020-09-06,88
16,2020-09-07,259
16,2020-09-08,256
16,2020-09-09,239
16,2020-09-10,261
16,2020-09-11,183
16,2020-09-12,76
16,2020-09-13,74
16,2020-09-14,249
16,2020-09-15,215
16,2020-09-16,91
16,2020-09-17,235
16,2020-09-18,176
16,2020-09-19,79
16,2020-09-20,55
16,2020-09-21,233
16,2020-09-22,204
16,2020-09-23,217
16,2020-09-24,186
16,2020-09-25,189
16,2020-09-26,75
16,2020-09-27,58
16,2020-09-28,229
16,2020-09-29,215
